date,city,counts
2023-05-12,London-1,2
2023-05-12,London-2,5
2023-05-12,London-3,29
2023-05-13,London-2,4
2023-05-13,London-3,32
2023-05-14,London-1,1
2023-05-14,London-2,2
2023-05-14,London-3,41
2023-05-15,London-1,6
2023-05-15,London-2,5
2023-05-15,London-3,31
2023-05-16,London-1,4
2023-05-16,London-2,15
2023-05-16,London-3,29
2023-05-17,London-1,7
2023-05-17,London-2,18
2023-05-17,London-3,27
2023-05-18,London-1,2
2023-05-18,London-2,7
2023-05-18,London-3,33
2023-05-19,London-1,8
2023-05-19,London-2,10
2023-05-19,London-3,40
2023-05-20,London-1,3
2023-05-20,London-2,3
2023-05-20,London-3,40
2023-05-21,London-2,1
2023-05-21,London-3,43
2023-05-22,London-1,9
2023-05-22,London-2,9
2023-05-22,London-3,32
2023-05-23,London-1,4
2023-05-23,London-2,7
2023-05-23,London-3,33
2023-05-24,London-1,2
2023-05-24,London-2,9
2023-05-24,London-3,27
2023-05-25,London-1,8
2023-05-25,London-2,20
2023-05-25,London-3,38
2023-05-26,London-1,7
2023-05-26,London-2,17
2023-05-26,London-3,41
2023-05-27,London-2,1
2023-05-27,London-3,37
2023-05-28,London-2,4
2023-05-28,London-3,35
2023-05-29,London-3,41
2023-05-30,London-1,6
2023-05-30,London-2,4
2023-05-30,London-3,39
2023-05-31,London-1,6
2023-05-31,London-2,9
2023-05-31,London-3,32
2023-06-01,London-1,4
2023-06-01,London-2,1
2023-06-01,London-3,5
2015-08-25,Lisbon,9
2015-08-26,Lisbon,2
2015-08-27,Lisbon,8
2015-08-28,Lisbon,3
2015-08-29,Lisbon,2
2015-08-31,Lisbon,7
2015-09-02,Lisbon,7
2015-09-07,Lisbon,12
2015-09-08,Lisbon,3
2015-09-09,Lisbon,3
2015-09-10,Lisbon,5
2015-09-11,Lisbon,10
2015-09-12,Lisbon,1
2015-09-14,Lisbon,16
2015-09-15,Lisbon,4
2015-09-16,Lisbon,1
2015-09-17,Lisbon,10
2015-09-18,Lisbon,3
2015-09-19,Lisbon,2
2015-09-20,Lisbon,1
2015-09-21,Lisbon,9
2015-09-23,Lisbon,14
2015-09-25,Lisbon,3
2015-09-28,Lisbon,14
2015-09-29,Lisbon,11
2015-09-30,Lisbon,8
2015-10-01,Lisbon,13
2015-10-02,Lisbon,14
2015-10-05,Lisbon,13
2015-10-06,Lisbon,2
2015-10-07,Lisbon,6
2015-10-08,Lisbon,12
2015-10-09,Lisbon,8
2015-10-10,Lisbon,1
2015-10-11,Lisbon,1
2015-10-12,Lisbon,16
2015-10-13,Lisbon,4
2015-10-14,Lisbon,8
2015-10-15,Lisbon,12
2015-10-16,Lisbon,9
2015-10-17,Lisbon,1
2015-10-19,Lisbon,3
2015-10-20,Lisbon,6
2015-10-21,Lisbon,22
2015-10-22,Lisbon,10
2015-10-23,Lisbon,15
2015-10-26,Lisbon,9
2015-10-27,Lisbon,3
2015-10-28,Lisbon,10
2015-10-29,Lisbon,14
2015-10-30,Lisbon,6
2015-11-02,Lisbon,9
2015-11-03,Lisbon,4
2015-11-04,Lisbon,3
2015-11-05,Lisbon,4
2015-11-06,Lisbon,3
2015-11-09,Lisbon,2
2015-11-10,Lisbon,2
2015-11-11,Lisbon,2
2015-11-12,Lisbon,1
2015-11-13,Lisbon,1
2015-11-16,Lisbon,3
2015-11-17,Lisbon,3
2015-11-19,Lisbon,1
2015-11-20,Lisbon,9
2015-11-21,Lisbon,1
2015-11-22,Lisbon,1
2015-11-23,Lisbon,7
2015-11-24,Lisbon,5
2015-11-25,Lisbon,3
2015-11-26,Lisbon,8
2015-11-27,Lisbon,6
2015-11-28,Lisbon,6
2015-11-29,Lisbon,7
2015-11-30,Lisbon,5
2015-12-01,Lisbon,1
2015-12-02,Lisbon,5
2015-12-03,Lisbon,5
2015-12-04,Lisbon,6
2015-12-05,Lisbon,2
2015-12-07,Lisbon,14
2015-12-09,Lisbon,2
2015-12-10,Lisbon,1
2015-12-11,Lisbon,2
2015-12-13,Lisbon,5
2015-12-14,Lisbon,4
2015-12-15,Lisbon,3
2015-12-16,Lisbon,6
2015-12-17,Lisbon,1
2015-12-18,Lisbon,11
2015-12-19,Lisbon,2
2015-12-20,Lisbon,2
2015-12-21,Lisbon,3
2015-12-22,Lisbon,3
2015-12-23,Lisbon,3
2015-12-24,Lisbon,1
2015-12-28,Lisbon,1
2015-12-29,Lisbon,3
2015-12-30,Lisbon,7
2015-12-31,Lisbon,1
2016-01-01,Lisbon,1
2016-01-02,Lisbon,2
2016-01-03,Lisbon,9
2016-01-04,Lisbon,12
2016-01-05,Lisbon,5
2016-01-06,Lisbon,3
2016-01-07,Lisbon,4
2016-01-08,Lisbon,9
2016-01-09,Lisbon,8
2016-01-10,Lisbon,4
2016-01-11,Lisbon,1
2016-01-13,Lisbon,4
2016-01-14,Lisbon,12
2016-01-15,Lisbon,8
2016-01-18,Lisbon,10
2016-01-21,Lisbon,24
2016-01-22,Lisbon,8
2016-01-25,Lisbon,1
2016-01-27,Lisbon,3
2016-01-28,Lisbon,4
2016-01-29,Lisbon,2
2016-02-01,Lisbon,1
2016-02-02,Lisbon,2
2016-02-03,Lisbon,3
2016-02-04,Lisbon,7
2016-02-05,Lisbon,6
2016-02-06,Lisbon,2
2016-02-07,Lisbon,1
2016-02-08,Lisbon,4
2016-02-09,Lisbon,3
2016-02-10,Lisbon,4
2016-02-11,Lisbon,1
2016-02-12,Lisbon,4
2016-02-13,Lisbon,10
2016-02-14,Lisbon,3
2016-02-15,Lisbon,22
2016-02-16,Lisbon,7
2016-02-17,Lisbon,3
2016-02-18,Lisbon,9
2016-02-19,Lisbon,6
2016-02-20,Lisbon,8
2016-02-21,Lisbon,2
2016-02-22,Lisbon,2
2016-02-23,Lisbon,1
2016-02-24,Lisbon,1
2016-02-25,Lisbon,12
2016-02-26,Lisbon,3
2016-03-02,Lisbon,3
2016-03-03,Lisbon,5
2016-03-04,Lisbon,11
2016-03-07,Lisbon,7
2016-03-08,Lisbon,2
2016-03-09,Lisbon,2
2016-03-11,Lisbon,4
2016-03-12,Lisbon,7
2016-03-13,Lisbon,5
2016-03-15,Lisbon,3
2016-03-17,Lisbon,8
2016-03-18,Lisbon,13
2016-03-20,Lisbon,5
2016-03-21,Lisbon,9
2016-03-22,Lisbon,4
2016-03-23,Lisbon,4
2016-03-24,Lisbon,1
2016-03-26,Lisbon,1
2016-03-31,Lisbon,7
2016-04-01,Lisbon,6
2016-04-02,Lisbon,3
2016-04-04,Lisbon,6
2016-04-05,Lisbon,3
2016-04-07,Lisbon,10
2016-04-08,Lisbon,4
2016-04-11,Lisbon,5
2016-04-12,Lisbon,6
2016-04-13,Lisbon,3
2016-04-14,Lisbon,5
2016-04-15,Lisbon,11
2016-04-17,Lisbon,3
2016-04-18,Lisbon,6
2016-04-19,Lisbon,1
2016-04-20,Lisbon,4
2016-04-22,Lisbon,1
2016-04-26,Lisbon,1
2016-04-27,Lisbon,3
2016-04-28,Lisbon,2
2016-04-29,Lisbon,1
2016-05-03,Lisbon,2
2016-05-04,Lisbon,1
2016-05-05,Lisbon,2
2016-05-06,Lisbon,1
2016-05-09,Lisbon,1
2016-05-12,Lisbon,1
2016-05-13,Lisbon,4
2016-05-17,Lisbon,1
2016-05-19,Lisbon,3
2016-05-20,Lisbon,5
2016-05-23,Lisbon,1
2016-05-25,Lisbon,1
2016-05-27,Lisbon,4
2016-05-30,Lisbon,3
2016-05-31,Lisbon,2
2016-06-01,Lisbon,1
2016-06-02,Lisbon,2
2016-06-03,Lisbon,2
2016-06-06,Lisbon,1
2016-06-08,Lisbon,3
2016-06-09,Lisbon,2
2016-06-14,Lisbon,2
2016-06-15,Lisbon,1
2016-06-17,Lisbon,4
2016-06-21,Lisbon,1
2016-06-22,Lisbon,2
2016-06-23,Lisbon,1
2016-06-24,Lisbon,2
2016-06-27,Lisbon,1
2016-06-28,Lisbon,2
2016-06-30,Lisbon,2
2016-07-01,Lisbon,2
2016-07-04,Lisbon,2
2016-07-05,Lisbon,3
2016-07-06,Lisbon,3
2016-07-07,Lisbon,1
2016-07-08,Lisbon,3
2016-07-12,Lisbon,3
2016-07-15,Lisbon,4
2016-07-18,Lisbon,1
2016-07-19,Lisbon,2
2016-07-20,Lisbon,2
2016-07-21,Lisbon,3
2016-07-22,Lisbon,4
2016-07-25,Lisbon,2
2016-07-26,Lisbon,1
2016-07-27,Lisbon,1
2016-07-28,Lisbon,4
2016-07-29,Lisbon,2
2016-08-04,Lisbon,4
2016-08-05,Lisbon,2
2016-08-08,Lisbon,1
2016-08-10,Lisbon,3
2016-08-11,Lisbon,1
2016-08-12,Lisbon,3
2016-08-17,Lisbon,1
2016-08-18,Lisbon,1
2016-08-19,Lisbon,2
2016-08-24,Lisbon,4
2016-08-25,Lisbon,1
2016-08-26,Lisbon,1
2016-08-29,Lisbon,3
2016-08-30,Lisbon,1
2016-08-31,Lisbon,1
2016-09-01,Lisbon,4
2016-09-02,Lisbon,1
2016-09-05,Lisbon,1
2016-09-06,Lisbon,2
2016-09-07,Lisbon,1
2016-09-08,Lisbon,1
2016-09-09,Lisbon,4
2016-09-12,Lisbon,1
2016-09-14,Lisbon,1
2016-09-15,Lisbon,3
2016-09-16,Lisbon,3
2016-09-19,Lisbon,3
2016-09-21,Lisbon,2
2016-09-22,Lisbon,6
2016-09-23,Lisbon,4
2016-09-27,Lisbon,6
2016-09-29,Lisbon,4
2016-09-30,Lisbon,8
2016-10-03,Lisbon,8
2016-10-04,Lisbon,5
2016-10-07,Lisbon,4
2016-10-11,Lisbon,4
2016-10-13,Lisbon,3
2016-10-14,Lisbon,8
2016-10-17,Lisbon,1
2016-10-18,Lisbon,1
2016-10-20,Lisbon,1
2016-10-21,Lisbon,3
2016-10-25,Lisbon,2
2016-10-26,Lisbon,1
2016-10-27,Lisbon,3
2016-10-28,Lisbon,3
2016-10-31,Lisbon,1
2016-11-02,Lisbon,3
2016-11-03,Lisbon,1
2016-11-04,Lisbon,4
2016-11-07,Lisbon,4
2016-11-08,Lisbon,2
2016-11-09,Lisbon,1
2016-11-10,Lisbon,4
2016-11-11,Lisbon,3
2016-11-15,Lisbon,2
2016-11-16,Lisbon,4
2016-11-17,Lisbon,3
2016-11-18,Lisbon,4
2016-11-21,Lisbon,4
2016-11-22,Lisbon,3
2016-11-23,Lisbon,1
2016-11-24,Lisbon,5
2016-11-25,Lisbon,3
2016-11-26,Lisbon,1
2016-11-29,Lisbon,2
2016-11-30,Lisbon,5
2016-12-02,Lisbon,1
2016-12-05,Lisbon,3
2016-12-06,Lisbon,2
2016-12-07,Lisbon,1
2016-12-09,Lisbon,5
2016-12-12,Lisbon,2
2016-12-14,Lisbon,1
2016-12-15,Lisbon,6
2016-12-16,Lisbon,3
2016-12-19,Lisbon,3
2016-12-20,Lisbon,1
2016-12-21,Lisbon,2
2016-12-22,Lisbon,1
2016-12-23,Lisbon,4
2016-12-28,Lisbon,2
2016-12-29,Lisbon,6
2016-12-30,Lisbon,4
2017-01-02,Lisbon,1
2017-01-03,Lisbon,1
2017-01-04,Lisbon,1
2017-01-05,Lisbon,1
2017-01-06,Lisbon,2
2017-01-09,Lisbon,1
2017-01-12,Lisbon,6
2017-01-13,Lisbon,4
2017-01-16,Lisbon,5
2017-01-18,Lisbon,2
2017-01-19,Lisbon,2
2017-01-20,Lisbon,4
2017-01-23,Lisbon,1
2017-01-25,Lisbon,4
2017-01-26,Lisbon,5
2017-01-27,Lisbon,3
2017-01-30,Lisbon,1
2017-01-31,Lisbon,1
2017-02-01,Lisbon,1
2017-02-02,Lisbon,2
2017-02-03,Lisbon,4
2017-02-06,Lisbon,1
2017-02-08,Lisbon,6
2017-02-09,Lisbon,2
2017-02-10,Lisbon,2
2017-02-14,Lisbon,6
2017-02-15,Lisbon,1
2017-02-16,Lisbon,2
2017-02-17,Lisbon,3
2017-02-20,Lisbon,1
2017-02-21,Lisbon,3
2017-02-22,Lisbon,2
2017-02-23,Lisbon,4
2017-02-24,Lisbon,2
2017-03-01,Lisbon,2
2017-03-03,Lisbon,3
2017-03-06,Lisbon,1
2017-03-07,Lisbon,3
2017-03-08,Lisbon,2
2017-03-10,Lisbon,3
2017-03-14,Lisbon,1
2017-03-16,Lisbon,3
2017-03-17,Lisbon,3
2017-03-20,Lisbon,1
2017-03-21,Lisbon,7
2017-03-22,Lisbon,5
2017-03-23,Lisbon,3
2017-03-24,Lisbon,3
2017-03-27,Lisbon,1
2017-03-29,Lisbon,5
2017-03-30,Lisbon,7
2017-03-31,Lisbon,5
2017-04-04,Lisbon,6
2017-04-05,Lisbon,2
2017-04-06,Lisbon,2
2017-04-07,Lisbon,6
2017-04-11,Lisbon,1
2017-04-12,Lisbon,3
2017-04-13,Lisbon,1
2017-04-17,Lisbon,1
2017-04-19,Lisbon,4
2017-04-20,Lisbon,1
2017-04-21,Lisbon,4
2017-04-22,Lisbon,1
2017-04-24,Lisbon,1
2017-04-26,Lisbon,1
2017-05-08,Lisbon,3
2017-05-10,Lisbon,2
2017-05-12,Lisbon,6
2017-05-15,Lisbon,2
2017-05-16,Lisbon,1
2017-05-18,Lisbon,3
2017-05-19,Lisbon,6
2017-05-24,Lisbon,1
2017-05-25,Lisbon,7
2017-05-26,Lisbon,3
2017-05-29,Lisbon,2
2017-05-30,Lisbon,1
2017-06-02,Lisbon,4
2017-06-05,Lisbon,4
2017-06-06,Lisbon,1
2017-06-07,Lisbon,3
2017-06-08,Lisbon,1
2017-06-09,Lisbon,5
2017-06-12,Lisbon,5
2017-06-14,Lisbon,3
2017-06-16,Lisbon,5
2017-06-19,Lisbon,1
2017-06-20,Lisbon,3
2017-06-23,Lisbon,1
2017-06-27,Lisbon,2
2017-06-28,Lisbon,2
2017-06-29,Lisbon,1
2017-06-30,Lisbon,2
2017-07-03,Lisbon,6
2017-07-04,Lisbon,2
2017-07-05,Lisbon,7
2017-07-06,Lisbon,3
2017-07-07,Lisbon,3
2017-07-10,Lisbon,2
2017-07-13,Lisbon,3
2017-07-14,Lisbon,3
2017-07-17,Lisbon,1
2017-08-17,Lisbon,1
2017-08-18,Lisbon,2
2017-08-22,Lisbon,2
2017-08-25,Lisbon,4
2017-08-31,Lisbon,2
2017-09-01,Lisbon,3
2017-09-04,Lisbon,1
2017-09-05,Lisbon,2
2017-09-06,Lisbon,4
2017-09-07,Lisbon,2
2017-09-08,Lisbon,2
2017-09-11,Lisbon,1
2017-09-12,Lisbon,1
2017-09-13,Lisbon,1
2017-09-14,Lisbon,1
2017-09-15,Lisbon,3
2017-09-20,Lisbon,4
2017-09-21,Lisbon,4
2017-09-27,Lisbon,3
2017-09-29,Lisbon,5
2017-10-02,Lisbon,1
2017-10-03,Lisbon,5
2017-10-10,Lisbon,3
2017-10-11,Lisbon,2
2017-10-12,Lisbon,4
2017-10-13,Lisbon,3
2017-10-16,Lisbon,2
2017-10-18,Lisbon,3
2017-10-19,Lisbon,3
2017-10-20,Lisbon,7
2017-10-23,Lisbon,3
2017-10-25,Lisbon,6
2017-10-26,Lisbon,3
2017-10-27,Lisbon,5
2017-10-30,Lisbon,4
2017-10-31,Lisbon,3
2017-11-03,Lisbon,3
2017-11-06,Lisbon,5
2017-11-07,Lisbon,2
2017-11-08,Lisbon,3
2017-11-09,Lisbon,1
2017-11-10,Lisbon,5
2017-11-13,Lisbon,1
2017-11-14,Lisbon,6
2017-11-15,Lisbon,7
2017-11-17,Lisbon,1
2017-11-20,Lisbon,5
2017-11-22,Lisbon,6
2017-11-23,Lisbon,3
2017-11-24,Lisbon,2
2017-11-28,Lisbon,10
2017-11-29,Lisbon,2
2017-11-30,Lisbon,6
2017-12-04,Lisbon,3
2017-12-06,Lisbon,2
2017-12-12,Lisbon,2
2017-12-14,Lisbon,5
2017-12-21,Lisbon,3
2017-12-22,Lisbon,4
2017-12-30,Lisbon,3
2018-01-02,Lisbon,2
2018-01-04,Lisbon,1
2018-01-05,Lisbon,3
2018-01-09,Lisbon,3
2018-01-10,Lisbon,1
2018-01-11,Lisbon,1
2018-01-12,Lisbon,4
2018-01-15,Lisbon,4
2018-01-17,Lisbon,6
2018-01-18,Lisbon,4
2018-01-19,Lisbon,2
2018-01-22,Lisbon,4
2018-01-23,Lisbon,3
2018-01-24,Lisbon,2
2018-01-25,Lisbon,2
2018-01-31,Lisbon,1
2018-02-16,Lisbon,1
2018-02-27,Lisbon,1
2018-03-01,Lisbon,5
2018-03-02,Lisbon,2
2018-03-06,Lisbon,3
2018-03-07,Lisbon,3
2018-03-08,Lisbon,1
2018-03-14,Lisbon,1
2018-03-16,Lisbon,2
2018-03-17,Lisbon,4
2018-03-19,Lisbon,3
2018-03-21,Lisbon,3
2018-03-22,Lisbon,1
2018-03-23,Lisbon,6
2018-03-26,Lisbon,2
2018-03-29,Lisbon,2
2018-04-10,Lisbon,4
2018-04-11,Lisbon,2
2018-04-17,Lisbon,2
2018-04-23,Lisbon,1
2018-04-30,Lisbon,1
2018-05-04,Lisbon,3
2018-05-07,Lisbon,1
2018-05-14,Lisbon,1
2018-05-22,Lisbon,1
2018-05-30,Lisbon,3
2018-06-01,Lisbon,2
2018-06-05,Lisbon,2
2018-06-06,Lisbon,3
2018-06-07,Lisbon,3
2018-06-08,Lisbon,2
2018-06-09,Lisbon,4
2018-06-11,Lisbon,3
2018-06-13,Lisbon,2
2018-06-15,Lisbon,3
2018-06-18,Lisbon,2
2018-06-19,Lisbon,1
2018-06-24,Lisbon,1
2018-06-25,Lisbon,6
2018-06-26,Lisbon,3
2018-06-27,Lisbon,8
2018-06-28,Lisbon,3
2018-06-29,Lisbon,1
2018-07-02,Lisbon,2
2018-07-03,Lisbon,6
2018-07-04,Lisbon,4
2018-07-05,Lisbon,3
2018-07-06,Lisbon,2
2018-07-09,Lisbon,1
2018-07-10,Lisbon,11
2018-07-11,Lisbon,1
2018-07-12,Lisbon,1
2018-07-13,Lisbon,3
2018-07-16,Lisbon,3
2018-07-17,Lisbon,2
2018-07-18,Lisbon,4
2018-07-19,Lisbon,1
2018-07-20,Lisbon,2
2018-07-21,Lisbon,4
2018-07-23,Lisbon,1
2018-07-24,Lisbon,2
2018-07-25,Lisbon,1
2018-07-26,Lisbon,3
2018-07-27,Lisbon,3
2018-07-30,Lisbon,1
2018-07-31,Lisbon,1
2018-08-01,Lisbon,6
2018-08-02,Lisbon,2
2018-08-03,Lisbon,4
2018-08-09,Lisbon,4
2018-08-12,Lisbon,2
2018-08-13,Lisbon,1
2018-08-16,Lisbon,2
2018-08-17,Lisbon,3
2018-08-18,Lisbon,3
2018-08-22,Lisbon,2
2018-08-23,Lisbon,1
2018-08-29,Lisbon,4
2018-08-30,Lisbon,1
2018-08-31,Lisbon,5
2018-09-01,Lisbon,3
2018-09-02,Lisbon,2
2018-09-03,Lisbon,4
2018-09-04,Lisbon,2
2018-09-05,Lisbon,1
2018-09-07,Lisbon,3
2018-09-08,Lisbon,2
2018-09-11,Lisbon,2
2018-09-12,Lisbon,1
2018-09-14,Lisbon,1
2018-09-20,Lisbon,4
2018-09-21,Lisbon,3
2018-09-23,Lisbon,3
2018-09-28,Lisbon,1
2018-09-30,Lisbon,1
2018-10-01,Lisbon,1
2018-10-04,Lisbon,1
2018-10-09,Lisbon,4
2018-10-11,Lisbon,1
2018-10-12,Lisbon,8
2018-10-13,Lisbon,1
2018-10-15,Lisbon,1
2018-10-16,Lisbon,4
2018-10-17,Lisbon,3
2018-10-18,Lisbon,1
2018-10-19,Lisbon,4
2018-10-22,Lisbon,2
2018-10-24,Lisbon,1
2018-10-25,Lisbon,3
2018-10-29,Lisbon,2
2018-10-31,Lisbon,2
2018-11-02,Lisbon,1
2018-11-04,Lisbon,2
2018-11-05,Lisbon,1
2018-11-06,Lisbon,1
2018-11-09,Lisbon,3
2018-11-13,Lisbon,4
2018-11-20,Lisbon,3
2018-11-26,Lisbon,2
2018-11-28,Lisbon,3
2018-11-29,Lisbon,2
2018-12-02,Lisbon,2
2018-12-03,Lisbon,1
2018-12-07,Lisbon,3
2018-12-09,Lisbon,3
2018-12-10,Lisbon,1
2018-12-11,Lisbon,3
2018-12-12,Lisbon,3
2018-12-13,Lisbon,1
2018-12-17,Lisbon,1
2018-12-18,Lisbon,2
2018-12-19,Lisbon,3
2018-12-20,Lisbon,3
2018-12-26,Lisbon,2
2018-12-27,Lisbon,4
2018-12-28,Lisbon,2
2019-01-03,Lisbon,3
2019-01-04,Lisbon,2
2019-01-07,Lisbon,1
2019-01-08,Lisbon,2
2019-01-09,Lisbon,1
2019-01-10,Lisbon,1
2019-01-11,Lisbon,2
2019-01-14,Lisbon,2
2019-01-15,Lisbon,2
2019-01-16,Lisbon,6
2019-01-17,Lisbon,1
2019-01-18,Lisbon,2
2019-01-21,Lisbon,1
2019-01-22,Lisbon,3
2019-01-23,Lisbon,4
2019-01-24,Lisbon,2
2019-01-28,Lisbon,1
2019-01-29,Lisbon,1
2019-01-30,Lisbon,3
2019-02-01,Lisbon,1
2019-02-02,Lisbon,2
2019-02-04,Lisbon,2
2019-02-05,Lisbon,2
2019-02-06,Lisbon,1
2019-02-07,Lisbon,2
2019-02-11,Lisbon,2
2019-02-12,Lisbon,1
2019-02-13,Lisbon,2
2019-02-14,Lisbon,3
2019-02-15,Lisbon,2
2019-02-18,Lisbon,2
2019-02-19,Lisbon,1
2019-02-20,Lisbon,2
2019-02-21,Lisbon,1
2019-02-22,Lisbon,3
2019-02-25,Lisbon,1
2019-03-01,Lisbon,2
2019-03-04,Lisbon,3
2019-03-06,Lisbon,3
2019-03-08,Lisbon,1
2019-03-11,Lisbon,1
2019-03-12,Lisbon,3
2019-03-13,Lisbon,1
2019-03-14,Lisbon,2
2019-03-16,Lisbon,2
2019-03-17,Lisbon,1
2019-03-18,Lisbon,1
2019-03-19,Lisbon,2
2019-03-21,Lisbon,2
2019-03-22,Lisbon,4
2019-03-25,Lisbon,2
2019-03-26,Lisbon,1
2019-03-27,Lisbon,4
2019-03-29,Lisbon,1
2019-04-01,Lisbon,4
2019-04-02,Lisbon,2
2019-04-03,Lisbon,1
2019-04-04,Lisbon,1
2019-04-05,Lisbon,2
2019-04-06,Lisbon,1
2019-04-08,Lisbon,1
2019-04-09,Lisbon,1
2019-04-10,Lisbon,6
2019-04-11,Lisbon,2
2019-04-12,Lisbon,2
2019-04-15,Lisbon,2
2019-04-16,Lisbon,4
2019-04-17,Lisbon,1
2019-04-18,Lisbon,1
2019-04-22,Lisbon,1
2019-04-23,Lisbon,1
2019-04-24,Lisbon,4
2019-04-26,Lisbon,2
2019-04-30,Lisbon,1
2019-05-02,Lisbon,2
2019-05-05,Lisbon,2
2019-05-07,Lisbon,1
2019-05-08,Lisbon,1
2019-05-09,Lisbon,2
2019-05-10,Lisbon,2
2019-05-12,Lisbon,2
2019-05-13,Lisbon,1
2019-05-14,Lisbon,1
2019-05-20,Lisbon,2
2019-05-21,Lisbon,2
2019-05-22,Lisbon,1
2019-05-24,Lisbon,2
2019-05-27,Lisbon,4
2019-05-31,Lisbon,1
2019-06-10,Lisbon,2
2019-06-20,Lisbon,2
2019-07-01,Lisbon,1
2019-07-02,Lisbon,1
2019-07-05,Lisbon,2
2019-07-13,Lisbon,2
2019-07-15,Lisbon,2
2019-07-17,Lisbon,1
2019-07-18,Lisbon,1
2019-08-01,Lisbon,1
2019-08-02,Lisbon,5
2019-08-05,Lisbon,1
2019-08-06,Lisbon,2
2019-08-07,Lisbon,1
2019-08-08,Lisbon,1
2019-08-09,Lisbon,1
2019-08-12,Lisbon,1
2019-08-13,Lisbon,1
2019-08-14,Lisbon,2
2019-08-19,Lisbon,1
2019-08-20,Lisbon,2
2019-08-22,Lisbon,1
2019-08-28,Lisbon,1
2019-08-29,Lisbon,2
2019-08-30,Lisbon,1
2019-09-03,Lisbon,3
2019-09-04,Lisbon,1
2019-09-05,Lisbon,1
2019-09-06,Lisbon,1
2019-09-10,Lisbon,2
2019-09-12,Lisbon,1
2019-09-13,Lisbon,4
2019-09-16,Lisbon,1
2019-09-18,Lisbon,1
2019-09-19,Lisbon,6
2019-09-20,Lisbon,1
2019-09-24,Lisbon,1
2019-10-01,Lisbon,1
2019-10-05,Lisbon,1
2019-10-09,Lisbon,2
2019-10-10,Lisbon,2
2019-10-12,Lisbon,1
2019-10-16,Lisbon,2
2019-10-18,Lisbon,1
2019-10-21,Lisbon,2
2019-11-04,Lisbon,1
2019-11-15,Lisbon,1
2019-11-18,Lisbon,1
2019-11-20,Lisbon,1
2019-12-05,Lisbon,1
2019-12-06,Lisbon,2
2019-12-11,Lisbon,1
2019-12-12,Lisbon,1
2019-12-13,Lisbon,1
2019-12-16,Lisbon,1
2019-12-17,Lisbon,1
2019-12-20,Lisbon,1
2019-12-24,Lisbon,3
2020-01-06,Lisbon,3
2020-01-08,Lisbon,3
2020-01-09,Lisbon,2
2020-01-10,Lisbon,1
2020-01-13,Lisbon,1
2020-01-14,Lisbon,1
2020-01-16,Lisbon,1
2020-01-17,Lisbon,1
2020-01-20,Lisbon,1
2020-01-22,Lisbon,1
2020-01-23,Lisbon,2
2020-01-24,Lisbon,2
2020-01-27,Lisbon,1
2020-01-28,Lisbon,1
2020-01-30,Lisbon,1
2020-01-31,Lisbon,1
2020-02-04,Lisbon,1
2020-02-05,Lisbon,1
2020-02-06,Lisbon,1
2020-02-07,Lisbon,3
2020-02-10,Lisbon,1
2020-02-13,Lisbon,1
2020-02-19,Lisbon,2
2020-02-20,Lisbon,1
2020-02-21,Lisbon,3
2020-02-24,Lisbon,1
2020-02-26,Lisbon,3
2020-02-27,Lisbon,2
2020-02-28,Lisbon,3
2020-03-02,Lisbon,1
2020-03-04,Lisbon,1
2020-03-05,Lisbon,1
2020-03-06,Lisbon,3
2020-03-09,Lisbon,1
2020-03-10,Lisbon,2
2020-03-11,Lisbon,1
2020-03-12,Lisbon,1
2020-03-17,Lisbon,2
2020-03-18,Lisbon,1
2020-03-21,Lisbon,1
2020-03-22,Lisbon,1
2020-03-24,Lisbon,1
2020-03-26,Lisbon,2
2020-03-27,Lisbon,4
2020-03-31,Lisbon,4
2020-04-01,Lisbon,1
2020-04-02,Lisbon,4
2020-04-06,Lisbon,1
2020-04-07,Lisbon,3
2020-04-08,Lisbon,1
2020-04-14,Lisbon,1
2020-04-16,Lisbon,1
2020-04-17,Lisbon,2
2020-04-20,Lisbon,2
2020-04-21,Lisbon,1
2020-04-22,Lisbon,2
2020-04-23,Lisbon,1
2020-04-27,Lisbon,1
2020-04-28,Lisbon,3
2020-04-29,Lisbon,1
2020-04-30,Lisbon,1
2020-05-04,Lisbon,1
2020-05-05,Lisbon,1
2020-05-06,Lisbon,2
2020-05-07,Lisbon,2
2020-05-08,Lisbon,3
2020-05-12,Lisbon,1
2020-05-14,Lisbon,1
2020-05-18,Lisbon,1
2020-05-20,Lisbon,2
2020-05-21,Lisbon,2
2020-05-22,Lisbon,1
2020-05-25,Lisbon,2
2020-06-03,Lisbon,3
2020-06-04,Lisbon,1
2020-06-06,Lisbon,1
2020-06-12,Lisbon,1
2020-06-22,Lisbon,2
2020-06-25,Lisbon,1
2020-06-27,Lisbon,1
2020-06-30,Lisbon,2
2020-07-07,Lisbon,2
2020-07-08,Lisbon,3
2020-07-10,Lisbon,2
2020-07-23,Lisbon,1
2020-07-28,Lisbon,1
2020-07-31,Lisbon,3
2020-08-03,Lisbon,1
2020-08-04,Lisbon,3
2020-08-17,Lisbon,3
2020-08-20,Lisbon,2
2020-08-24,Lisbon,2
2020-08-25,Lisbon,2
2020-08-26,Lisbon,2
2020-09-01,Lisbon,3
2020-09-02,Lisbon,1
2020-09-07,Lisbon,3
2020-09-17,Lisbon,1
2020-09-18,Lisbon,6
2020-09-21,Lisbon,3
2020-09-22,Lisbon,1
